,p_id,ycount,gcount,hfcount,fcount,sum,difference,percentage
100,101,3,0,0,134,137,-39.457534246575335,-0.22360923502103805
101,102,3,3,0,566,572,36.04657534246576,0.0672569176426085
102,103,0,0,0,0,0,0.0,
103,104,0,0,0,0,0,0.0,
104,105,0,0,0,0,0,-0.1589041095890411,-1.0
105,106,24,15,0,781,820,277.9835616438356,0.5128692452334257
106,107,3074,0,0,3720,6794,1420.9753424657538,0.264464697825872
107,108,3,15,0,381,399,39.013698630137014,0.1083755089615283
108,109,0,0,0,187,187,73.88493150684931,0.6531838108847821
109,110,0,0,0,1,1,0.3178082191780822,0.4658634538152611
110,111,1,0,0,28,29,8.317808219178083,0.40217247317525506
111,112,97,159,0,3403,3659,1384.054794520548,0.6083903872440102
112,113,1583,0,0,2120,3703,469.24383561643845,0.14510798333673638
113,114,2464,0,0,3199,5663,2502.2575342465752,0.7916676418146941
114,115,0,2,0,129,131,-35.61369863013698,-0.2137501233268655
115,116,170,171,0,1670,2011,388.58356164383554,0.23950913739357152
116,117,1,1,0,237,239,0.7287671232876676,0.003058561096482639
117,118,0,0,0,185,185,43.19999999999999,0.3046544428772919
118,119,6,22,0,1171,1199,294.17808219178085,0.32512263065463576
119,120,2,1,0,145,148,31.372602739726034,0.26899856703234754
120,121,7,3,0,535,545,38.56712328767122,0.07615446204449058
121,122,2,1,0,256,259,1.1095890410958873,0.004302560288962061
122,123,3,7,0,810,820,148.3917808219178,0.22094991780106632
123,124,5,3,0,270,278,1.5315068493150648,0.005539534837629184
124,125,771,0,0,1048,1819,326.6082191780822,0.21884884611077557
125,126,1,5,0,539,545,-0.3452054794520336,-0.0006330036020918873
126,127,12,36,0,1469,1517,554.3808219178082,0.5759087648994183
127,128,0,0,0,64,64,5.7506849315068465,0.09872536569305296
128,129,136,356,0,2561,3053,691.7808219178082,0.2929761151947276
129,130,18,101,0,1363,1482,199.1972602739727,0.1552828459943233
130,131,3,7,0,395,405,52.16438356164383,0.147843304732694
131,132,1821,0,0,3187,5008,-725.2876712328771,-0.12650467111079258
132,133,10,8,0,572,590,53.45479452054792,0.09962775545218261
133,134,4,34,0,472,510,-30.660273972602795,-0.0567089454294851
134,135,5,9,0,419,433,-45.38082191780819,-0.09486338046721526
135,136,7,10,0,858,875,240.85205479452054,0.37980420281339644
136,137,1514,0,0,2665,4179,608.2191780821918,0.17033226300222123
137,138,1789,0,0,2202,3991,-1133.1589041095895,-0.22114046916085933
138,139,2,6,0,338,346,-1.2630136986301181,-0.003637052173158343
139,140,1584,0,0,1713,3297,-667.1945205479451,-0.168305192161893
140,141,2776,0,0,2296,5072,180.94246575342459,0.03699454861990234
141,142,2929,0,0,2295,5224,629.9342465753425,0.13711911852932374
142,143,1290,0,0,1623,2913,-199.08493150684944,-0.0639715611522382
143,144,1640,1,0,2835,4476,1754.7315068493149,0.6448211601559707
144,145,108,87,0,2456,2651,862.695890410959,0.482410058661225
145,146,164,63,0,1075,1302,475.38630136986296,0.5751009233910258
146,147,4,8,0,669,681,139.26575342465753,0.2570739330309053
147,148,4993,0,0,7612,12605,7190.3452054794525,1.3279415730723674
148,149,3,5,0,505,513,-23.986301369862986,-0.04466836734693873
149,150,1,7,0,343,351,22.38082191780819,0.06810564754139353
150,151,1101,0,0,1112,2213,77.50410958904104,0.036293260940963926
151,152,126,69,0,845,1040,190.5369863013699,0.22430286337218683
152,153,1,1,0,168,170,25.632876712328766,0.17755342164193266
153,154,0,0,0,24,24,0.37260273972602675,0.015769944341372886
154,155,4,13,0,615,632,-41.56438356164381,-0.06170810775632391
155,156,1,0,0,267,268,45.76164383561644,0.20591244745244525
156,157,9,7,0,1366,1382,713.3506849315069,1.066853235104914
157,158,1951,0,0,2744,4695,1730.2493150684932,0.5836070209419536
158,159,7,17,0,962,986,55.60273972602738,0.059762363992402694
159,160,6,4,0,558,568,58.342465753424676,0.11447386104018281
160,161,2350,0,0,2332,4682,-1015.5726027397259,-0.17824653998290066
161,162,2280,0,0,2077,4357,-823.8164383561643,-0.15901285987610775
162,163,2523,0,0,2311,4834,704.9397260273972,0.17072643150088215
163,164,2562,0,0,3847,6409,1167.1671232876715,0.22266393277683386
164,165,6,14,0,845,865,101.6739726027397,0.13319861887773043
165,166,554,213,0,1387,2154,148.4356164383562,0.07401189293896025
166,167,5,15,0,1060,1080,155.3397260273972,0.16799653926951322
167,168,37,25,0,1414,1476,282.81369863013697,0.23702392351089402
168,169,5,17,0,1466,1488,363.8465753424657,0.32366273798730727
169,170,2805,0,0,3032,5837,-299.0328767123292,-0.04873391044680162
170,171,3,5,0,546,554,73.52876712328765,0.1530346919690714
171,172,0,0,0,87,87,2.5424657534246506,0.030103480714957585
172,173,17,26,0,878,921,258.30684931506846,0.3897834903651765
173,174,3,6,0,883,892,47.175342465753374,0.055840394861866385
174,175,1,2,0,177,180,-31.191780821917803,-0.14769410391126675
175,176,0,0,0,52,52,-5.19178082191781,-0.09077844311377248
176,177,13,24,0,1377,1414,238.78630136986294,0.20318543057164765
177,178,2,1,0,330,333,34.1698630136986,0.11434543837613331
178,179,105,69,0,1385,1559,462.00273972602736,0.42115213634229426
179,180,1,5,0,391,397,69.27397260273972,0.2113776960374519
180,181,136,164,0,3519,3819,1112.0931506849315,0.4108353972233384
181,182,10,27,0,634,671,74.91780821917803,0.12568368800845695
182,183,1,4,0,241,246,13.778082191780811,0.0593315321905121
183,184,1,0,0,70,71,24.526027397260272,0.5277368390025349
184,185,4,7,0,603,614,5.783561643835583,0.009509051842575812
185,186,2889,0,0,2041,4930,-857.224657534247,-0.1481236185324596
186,187,0,0,0,145,145,18.983561643835614,0.15064353422036697
187,188,47,57,0,2461,2565,593.2904109589042,0.300901519299016
188,189,33,22,0,1442,1497,532.3534246575342,0.551863696264655
189,190,8,7,0,328,343,159.91232876712328,0.8734194262797971
190,191,5,10,0,556,571,-5.339726027397205,-0.009264893232682304
191,192,2,1,0,309,312,-23.736986301369882,-0.07070113591852728
192,193,47,14,0,371,432,32.28767123287673,0.08077727132526823
193,194,12,0,0,46,58,34.460273972602735,1.463919925512104
194,195,29,110,0,552,691,261.0,0.6069767441860465
195,196,18,44,0,710,772,215.47397260273976,0.3871768111375855
196,197,10,7,0,1305,1322,387.4328767123287,0.4145586411700384
197,198,9,5,0,2727,2741,1146.6520547945206,0.7191981262576533
198,199,0,0,0,0,0,-0.23835616438356164,-1.0
199,200,2,14,0,423,439,43.35068493150686,0.10956845691493786
200,201,0,0,0,108,108,16.989041095890414,0.18667027905716613
201,202,5,1,0,182,188,34.684931506849324,0.2262330235882774
202,203,5,4,0,365,374,0.9698630136986139,0.0025999588707070866
203,204,0,0,0,58,58,15.989041095890414,0.38059214816747106
204,205,10,17,0,776,803,-17.649315068493138,-0.02150652507035857
205,206,0,0,0,514,514,108.65479452054797,0.2680549641435341
206,207,1,0,0,2,3,-1.235616438356164,-0.2917205692108667
207,208,7,10,0,790,807,157.76164383561638,0.24299495299022658
208,209,297,0,0,778,1075,365.82191780821915,0.5158392891636082
209,210,7,28,0,681,716,-43.12054794520543,-0.056803294367310346
