,p_id,ycount,gcount,hfcount,fcount,sum,difference,percentage
95,96,0,0,0,36,36,-16.961643835616435,-0.32026279033676475
96,97,78,188,0,1268,1534,-259.61917808219187,-0.14474598691556526
97,98,2,4,0,223,229,-8.06849315068493,-0.0340344389229169
98,99,0,0,0,6,6,-3.1589041095890416,-0.344899790607239
99,100,3364,1,0,1457,4822,514.2986301369865,0.11939050226068512
100,101,0,2,0,152,154,-22.457534246575335,-0.12726877513313767
101,102,1,8,0,408,417,-118.95342465753424,-0.22194731703327317
102,103,0,0,0,0,0,0.0,
103,104,0,0,0,0,0,0.0,
104,105,0,0,0,0,0,-0.1589041095890411,-1.0
105,106,11,14,0,299,324,-218.01643835616437,-0.40223215188337813
106,107,3023,0,0,2534,5557,183.97534246575378,0.03424055428589501
107,108,1,7,0,346,354,-5.986301369862986,-0.016629247688268123
108,109,0,0,0,80,80,-33.11506849315069,-0.29275558892629644
109,110,0,0,0,1,1,0.3178082191780822,0.4658634538152611
110,111,3,1,0,13,17,-3.682191780821917,-0.17803682606967808
111,112,22,53,0,1632,1707,-567.9452054794519,-0.24965225716711523
112,113,1936,1,0,1581,3518,284.24383561643845,0.08789896985650517
113,114,1161,1,0,1316,2478,-682.7424657534248,-0.21600698986106093
114,115,0,0,0,108,108,-58.61369863013698,-0.35179399480382806
115,116,191,201,0,1008,1400,-222.41643835616446,-0.13708961096419686
116,117,0,0,0,145,145,-93.27123287671233,-0.3914498269498327
117,118,0,0,0,108,108,-33.80000000000001,-0.23836389280677017
118,119,4,18,0,682,704,-200.82191780821915,-0.22194634530370008
119,120,0,4,0,85,89,-27.627397260273966,-0.23688599685216938
120,121,1,14,0,492,507,0.5671232876712224,0.0011198390028563804
121,122,0,5,0,234,239,-18.890410958904113,-0.07324976096887284
122,123,11,22,0,718,751,79.39178082191779,0.11821144910804976
123,124,2,3,0,229,234,-42.468493150684935,-0.15361060736688767
124,125,763,0,0,823,1586,93.60821917808221,0.06272362283215507
125,126,0,6,0,419,425,-120.34520547945203,-0.22067711290071385
126,127,12,61,0,591,664,-298.61917808219175,-0.3102152802286
127,128,0,4,0,45,49,-9.249315068493154,-0.15878839189125632
128,129,107,250,0,1551,1908,-453.2191780821918,-0.1919428667567834
129,130,2,112,0,1000,1114,-168.8027397260273,-0.13158900780183796
130,131,2,9,0,325,336,-16.83561643835617,-0.04771518422176497
131,132,1571,1,0,2237,3809,-1924.287671232877,-0.33563424366234207
132,133,6,11,0,503,520,-16.54520547945208,-0.03083655451672041
133,134,10,69,0,467,546,5.339726027397205,0.009876305481374775
134,135,2,8,0,523,533,54.61917808219181,0.11417509979439783
135,136,1,18,0,479,498,-136.14794520547946,-0.21469429371306123
136,137,1745,0,0,1807,3552,-18.780821917808225,-0.005259584067028049
137,138,2067,2,0,1255,3324,-1800.1589041095895,-0.3513081732625148
138,139,0,2,0,289,291,-56.26301369863012,-0.16201844561384127
139,140,2756,0,0,1875,4631,666.8054794520549,0.16820705341166928
140,141,3370,0,0,2038,5408,516.9424657534246,0.1056913483707476
141,142,3486,1,0,1948,5435,840.9342465753425,0.18304793438110153
142,143,1716,0,0,1950,3666,553.9150684931506,0.17798841634599888
143,144,796,0,0,1592,2388,-333.2684931506851,-0.12246806736987088
144,145,98,193,0,1137,1428,-360.304109589041,-0.201478097409193
145,146,156,41,0,385,582,-244.61369863013704,-0.29592262871461056
146,147,1,4,0,392,397,-144.73424657534247,-0.2671683532844796
147,148,1052,0,0,2212,3264,-2150.6547945205475,-0.397191487940642
148,149,1,11,0,568,580,43.013698630137014,0.08010204081632659
149,150,0,5,0,322,327,-1.6191780821918087,-0.004927217247761577
150,151,1239,0,0,1051,2290,154.50410958904104,0.07235045980786597
151,152,153,122,0,501,776,-73.4630136986301,-0.08648170963767599
152,153,1,2,0,106,109,-35.367123287671234,-0.24498045318252554
153,154,0,1,0,17,18,-5.627397260273973,-0.23817254174397035
154,155,1,24,0,612,637,-36.56438356164381,-0.05428491240629483
155,156,0,0,0,186,186,-36.23835616438356,-0.16306076408151188
156,157,9,5,0,517,531,-137.64931506849314,-0.20586174541193245
157,158,1161,0,0,1418,2579,-385.75068493150684,-0.13011235207469685
158,159,11,31,0,739,781,-149.39726027397262,-0.1605736244644356
159,160,1,3,0,484,488,-21.657534246575324,-0.04249428840209646
160,161,4349,1,0,2421,6771,1073.4273972602741,0.1884008282306236
161,162,4267,0,0,1754,6021,840.1835616438357,0.16217203825704735
162,163,2699,0,0,1478,4177,47.93972602739723,0.011610323620021663
163,164,2864,1,0,1915,4780,-461.83287671232847,-0.0881052272315079
164,165,3,23,0,821,847,83.6739726027397,0.10961760715541928
165,166,707,414,0,1080,2201,195.4356164383562,0.09744669283131453
166,167,5,19,0,767,791,-133.6602739726028,-0.1445506828127917
167,168,24,33,0,844,901,-292.18630136986303,-0.24487902772133094
168,169,2,15,0,800,817,-307.1534246575343,-0.27323087571530236
169,170,4461,0,0,2373,6834,697.9671232876708,0.11374892170747948
170,171,4,3,0,394,401,-79.47123287671235,-0.16540268685993206
171,172,0,0,0,63,63,-21.45753424657535,-0.2540629967236514
172,173,4,19,0,484,507,-155.69315068493154,-0.23494003299115693
173,174,1,23,0,704,728,-116.82465753424663,-0.1382827270634095
174,175,1,4,0,229,234,22.808219178082197,0.10799766491535322
175,176,0,0,0,40,40,-17.19178082191781,-0.3005988023952096
176,177,6,26,0,936,968,-207.21369863013706,-0.17632001641205453
177,178,0,6,0,375,381,82.1698630136986,0.27497180787179215
178,179,139,66,0,732,937,-159.99726027397264,-0.14585019130678017
179,180,0,2,0,250,252,-75.72602739726028,-0.23106503929108846
180,181,64,191,0,1963,2218,-488.9068493150685,-0.180614582078721
181,182,2,36,0,461,499,-97.08219178082197,-0.16286712322470936
182,183,1,2,0,179,182,-50.22191780821919,-0.21626691520864552
183,184,1,5,0,39,45,-1.4739726027397282,-0.03171608795613988
184,185,1,14,0,521,536,-72.21643835616442,-0.11873476907553643
185,186,4977,0,0,1411,6388,600.775342465753,0.10381061355266695
186,187,0,0,0,111,111,-15.016438356164386,-0.11916253587268459
187,188,8,50,0,1584,1642,-329.7095890410958,-0.16722015801599052
188,189,22,28,0,694,744,-220.64657534246578,-0.22873307279832775
189,190,3,5,0,133,141,-42.087671232876716,-0.2298771454651563
190,191,3,11,0,463,477,-99.3397260273972,-0.1723631419824684
191,192,0,6,0,325,331,-4.736986301369882,-0.014109217913565794
192,193,88,33,0,266,387,-12.712328767123267,-0.03180369443778055
193,194,2,0,0,7,9,-14.539726027397261,-0.6176675977653632
194,195,4,8,0,313,325,-105.0,-0.2441860465116279
195,196,17,52,0,408,477,-79.52602739726024,-0.1428972293877872
196,197,4,16,0,714,734,-200.56712328767128,-0.2146096500614159
197,198,6,8,0,1184,1198,-396.3479452054794,-0.24859563835947876
198,199,0,0,0,0,0,-0.23835616438356164,-1.0
199,200,0,1,0,361,362,-33.64931506849314,-0.0850483339334681
200,201,0,0,0,46,46,-45.010958904109586,-0.4945663626237996
201,202,5,0,0,114,119,-34.315068493150676,-0.22382058613295205
202,203,1,3,0,316,320,-53.030136986301386,-0.1421604629983255
203,204,0,0,0,26,26,-16.010958904109586,-0.3811138646145819
204,205,1,13,0,696,710,-110.64931506849314,-0.13483142316308167
205,206,1,1,0,367,369,-36.345205479452034,-0.0896648214611594
206,207,2,1,0,1,4,-0.23561643835616408,-0.05562742561448893
207,208,0,6,0,487,493,-156.23835616438362,-0.24064868423273642
208,209,190,0,0,402,592,-117.17808219178085,-0.16523082866525018
209,210,2,30,0,726,758,-1.1205479452054306,-0.0014761133106441923
210,211,721,0,0,1182,1903,27.279452054794547,0.01454345216011967
211,212,4,15,0,435,454,-78.11780821917807,-0.1468054761794432
212,213,4,38,0,883,925,-105.46027397260264,-0.10234288175519375
213,214,0,0,0,100,100,-24.663013698630138,-0.1978374576941673
214,215,6,11,0,605,622,-68.57534246575347,-0.09930175355074194
215,216,7,14,0,1054,1075,-179.6739726027397,-0.14320371389391118
216,217,4,8,0,329,341,-20.821917808219155,-0.05754741983114369
217,218,1,10,0,374,385,-64.66027397260274,-0.14379805758990044
218,219,6,3,0,338,347,-78.61095890410957,-0.18470144449880263
219,220,2,9,0,615,626,-121.81643835616444,-0.16289617626477826
220,221,0,0,0,215,215,-58.46027397260275,-0.21377976816647132
221,222,1,9,0,286,296,-37.56712328767122,-0.11262237991983702
222,223,89,186,0,1049,1324,-320.07671232876714,-0.1946847795656637
223,224,391,0,0,977,1368,36.35068493150675,0.02729749080345305
224,225,9,41,0,1884,1934,-518.5890410958905,-0.2114455509693419
225,226,272,93,0,1143,1508,-257.9479452054795,-0.14606769463720834
226,227,2,7,0,404,413,-128.69863013698625,-0.23758345134533676
227,228,16,13,0,674,703,-233.93150684931504,-0.24967834376279313
228,229,2715,0,0,1893,4608,416.5260273972599,0.09937459474157576
229,230,3467,0,0,2048,5515,-367.2356164383564,-0.062431299999627425
230,231,2172,0,0,2908,5080,545.1260273972603,0.12020753623818818
231,232,175,0,0,1346,1521,-153.7671232876712,-0.09181403261954227
232,233,1739,0,0,1615,3354,53.88767123287653,0.01632904151871952
233,234,3410,0,0,2505,5915,351.6931506849314,0.06321656529303797
234,235,3,20,0,895,918,-220.09863013698623,-0.19339152539924792
235,236,5717,52,0,2048,7817,1521.6465753424654,0.24170947565588705
236,237,5612,1,0,2063,7676,1532.0164383561641,0.249352300992529
237,238,2899,0,0,2229,5128,802.6191780821919,0.18556034974195004
238,239,3012,1,0,1971,4984,335.6684931506852,0.07221268376751482
239,240,0,3,0,142,145,-51.63013698630138,-0.2625748920161628
240,241,0,18,0,715,733,-150.4575342465754,-0.17030533830342806
241,242,1,39,0,668,708,-95.64657534246578,-0.11901571944322287
242,243,23,81,0,1172,1276,-338.9835616438356,-0.20989907866232152
243,244,150,292,0,1502,1944,-333.01095890410943,-0.14624916827997284
244,245,0,1,0,115,116,-61.72328767123287,-0.3472999429619695
245,246,1471,0,0,2398,3869,-107.43287671232883,-0.027017399775940178
246,247,15,49,0,695,759,-277.20000000000005,-0.26751592356687903
247,248,0,8,0,485,493,-52.799999999999955,-0.0967387321363136
248,249,2172,0,0,2208,4380,-493.364383561644,-0.10123691657980931
249,250,1,18,0,422,441,-57.356164383561634,-0.1150907091808686
250,251,0,0,0,96,96,-28.16712328767123,-0.2268484808366982
251,252,1,1,0,260,262,-27.23287671232879,-0.09415553661077965
252,253,0,0,0,4,4,-12.50958904109589,-0.757716561566545
253,254,1,18,0,837,856,-153.5150684931507,-0.1520681298222665
254,255,46,122,0,1719,1887,-1256.2191780821918,-0.39966006406484933
255,256,67,50,0,1438,1555,-856.9972602739726,-0.35530606704612444
256,257,3,9,0,349,361,-48.69315068493148,-0.11885273308456708
257,258,1,8,0,630,639,-90.99452054794517,-0.12465096379030802
258,259,0,4,0,583,587,-98.23561643835615,-0.14336034800548556
259,260,105,157,0,724,986,-262.27123287671225,-0.21010756794602503
260,261,624,0,0,661,1285,-14.978082191780913,-0.011521795941765157
261,262,2052,0,0,1833,3885,564.2794520547945,0.16992681073508556
262,263,2472,14,0,1713,4199,57.35616438356192,0.0138486472183635
