,p_id,ycount,gcount,hfcount,fcount,sum,difference,percentage
107,108,2,7,0,374,383,23.013698630137014,0.0639293732638229
108,109,0,0,0,120,120,6.884931506849313,0.060866616610555355
109,110,0,0,0,0,0,-0.6821917808219178,-1.0
110,111,0,0,0,13,13,-7.682191780821917,-0.3714399258179891
111,112,78,203,0,2351,2632,357.05479452054806,0.15695094266909942
112,113,1756,0,0,1768,3524,290.24383561643845,0.08975439732072889
113,114,2396,0,0,2389,4785,1624.2575342465752,0.513884807713811
114,115,1,0,0,170,171,4.38630136986302,0.026326174893938934
115,116,223,243,0,1557,2023,400.58356164383554,0.24690551215673553
116,117,0,3,0,206,209,-29.271232876712332,-0.12284837125872439
117,118,0,0,0,138,138,-3.8000000000000114,-0.026798307475317425
118,119,6,13,0,815,834,-70.82191780821915,-0.07827166474898563
119,120,0,4,0,118,122,5.372602739726034,0.04606638633747569
120,121,3,4,0,635,642,135.56712328767122,0.2676902103349779
121,122,0,6,0,249,255,-2.8904109589041127,-0.01120790396260492
122,123,2,6,0,408,416,-255.6082191780822,-0.3805912612131176
123,124,1,3,0,240,244,-32.468493150684935,-0.11744012050222474
124,125,795,0,0,776,1571,78.60821917808221,0.0526726427927589
125,126,5,13,0,545,563,17.654794520547966,0.03237361279270141
126,127,32,98,0,1336,1466,503.38082191780825,0.5229283120254101
127,128,1,0,0,75,76,17.750684931506846,0.3047363717605004
128,129,146,408,0,2332,2886,524.7808219178082,0.22224994053455088
129,130,2,159,0,1277,1438,155.1972602739727,0.1209829504317388
130,131,5,7,0,334,346,-6.835616438356169,-0.019373374228365117
131,132,1943,0,0,3381,5324,-409.2876712328771,-0.07138795307385379
132,133,8,10,0,555,573,36.45479452054792,0.06794356588830616
133,134,5,67,0,410,482,-58.660273972602795,-0.10849747391570945
134,135,3,7,0,391,401,-77.38082191780819,-0.16175569415093147
135,136,1,12,0,664,677,42.85205479452054,0.06757422320533646
136,137,1844,0,0,2349,4193,622.2191780821918,0.17425297410105614
137,138,1556,1,0,1518,3075,-2049.1589041095895,-0.3999015140740773
138,139,0,2,0,321,323,-24.263013698630118,-0.06986927124835302
139,140,1675,0,0,1484,3159,-805.1945205479451,-0.20311680377295113
140,141,3010,0,0,1850,4860,-31.057534246575415,-0.006349860746702411
141,142,2646,0,0,1569,4215,-379.0657534246575,-0.0825120435296517
142,143,1443,0,0,1308,2751,-361.08493150684944,-0.11602669575345255
143,144,1606,0,0,2298,3904,1182.7315068493149,0.43462506909046233
144,145,148,192,0,1883,2223,434.695890410959,0.24307716348694952
145,146,370,113,0,899,1382,555.386301369863,0.6718813180694299
146,147,1,13,0,479,493,-48.73424657534247,-0.08995969312153257
147,148,3877,0,0,5264,9141,3726.3452054794525,0.688196264930941
148,149,0,6,0,427,433,-103.98630136986299,-0.19364795918367342
149,150,1,4,0,298,303,-25.61917808219181,-0.07796008203691669
150,151,1093,0,0,989,2082,-53.495890410958964,-0.025050804663765525
151,152,145,112,0,752,1009,159.5369863013699,0.18780922032936204
152,153,10,7,0,172,189,44.632876712328766,0.3091623334725016
153,154,0,1,0,24,25,1.3726027397260268,0.05809369202226342
154,155,0,17,0,605,622,-51.56438356164381,-0.07655449845638208
155,156,0,0,0,210,210,-12.23835616438356,-0.05506860460815858
156,157,10,8,0,678,696,27.350684931506862,0.0409043788950942
157,158,1798,0,0,1916,3714,749.2493150684932,0.2527191641700566
158,159,15,31,0,791,837,-93.39726027397262,-0.1003842812762261
159,160,4,1,0,567,572,62.342465753424676,0.12232226851229677
160,161,1798,1,0,1352,3151,-2546.572602739726,-0.4469574642217258
161,162,2919,0,0,1672,4591,-589.8164383561643,-0.1138462335761328
162,163,2408,0,0,1624,4032,-97.06027397260277,-0.02350662560786992
163,164,3176,2,0,3218,6396,1154.1671232876715,0.2201838842316476
164,165,1,14,0,434,449,-314.3260273972603,-0.41178476314901624
165,166,593,244,0,987,1824,-181.5643835616438,-0.09053031907118686
166,167,2,12,0,813,827,-97.6602739726028,-0.10561746483714128
167,168,40,26,0,1167,1233,39.81369863013697,0.03336754585971026
168,169,7,11,0,1115,1133,8.846575342465712,0.007869544448668794
169,170,3490,1,0,2550,6041,-95.0328767123292,-0.01548767397792164
170,171,1,7,0,598,606,125.52876712328765,0.2612617749697785
171,172,0,0,0,109,109,24.54246575342465,0.2905894183670158
172,173,10,31,0,662,703,40.30684931506846,0.06082279449155165
173,174,5,11,0,737,753,-91.82465753424663,-0.10869078774553208
174,175,1,5,0,195,201,-10.191780821917803,-0.04825841603424788
175,176,0,0,0,47,47,-10.19178082191781,-0.1782035928143713
176,177,6,18,0,1273,1297,121.78630136986294,0.1036290689189724
177,178,1,0,0,121,122,-176.8301369863014,-0.5917413108652004
178,179,179,106,0,1182,1467,370.00273972602736,0.33728684029130573
179,180,2,3,0,416,421,93.27397260273972,0.28460959705734823
180,181,216,279,0,3303,3798,1091.0931506849315,0.403077464952668
181,182,3,26,0,625,654,57.91780821917803,0.09716413108424865
182,183,0,7,0,257,264,31.77808219178081,0.13684359552152517
183,184,0,0,0,35,35,-11.473972602739728,-0.24689029063255324
184,185,2,7,0,605,614,5.783561643835583,0.009509051842575812
185,186,4022,0,0,1839,5861,73.77534246575306,0.012747965878550564
186,187,0,0,0,114,114,-12.016438356164386,-0.09535611792329769
187,188,14,28,0,2003,2045,73.2904109589042,0.037170996868026406
188,189,47,37,0,1283,1367,402.3534246575342,0.4170993138235026
189,190,13,4,0,289,306,122.91232876712328,0.6713304502671076
190,191,5,2,0,518,525,-51.339726027397205,-0.08907892985491805
191,192,0,2,0,341,343,7.263013698630118,0.021633046089567773
192,193,101,33,0,381,515,115.28767123287673,0.28842660817711374
193,194,1,0,0,12,13,-10.539726027397261,-0.4477420856610801
194,195,8,3,0,413,424,-6.0,-0.013953488372093023
195,196,16,59,0,542,617,60.473972602739764,0.10866333221747443
196,197,2,16,0,963,981,46.43287671232872,0.049683832819824233
197,198,16,5,0,2087,2108,513.6520547945206,0.32217061297013255
198,199,0,0,0,2,2,1.7616438356164383,7.390804597701149
199,200,0,4,0,325,329,-66.64931506849314,-0.16845553001135638
200,201,0,1,0,88,89,-2.010958904109586,-0.022095788554742733
201,202,10,0,0,203,213,59.684931506849324,0.38929592566118665
202,203,2,4,0,345,351,-22.030136986301386,-0.05905725785128827
203,204,0,0,0,49,49,6.989041095890414,0.1663623320725187
204,205,8,10,0,803,821,0.3506849315068621,0.0004273261733942874
205,206,0,1,0,439,440,34.654794520547966,0.08549452183493189
206,207,0,0,0,1,1,-3.235616438356164,-0.7639068564036222
207,208,1,12,0,746,759,109.76164383561638,0.1690621676822577
208,209,224,0,0,572,796,86.82191780821915,0.12242611551091362
209,210,1,36,0,742,779,19.87945205479457,0.026187477217688885
210,211,820,0,0,1328,2148,272.27945205479455,0.14515992393060276
211,212,5,28,0,515,548,15.882191780821927,0.0298471344794386
212,213,3,25,0,869,897,-133.46027397260264,-0.129515205334496
213,214,1,0,0,115,116,-8.663013698630138,-0.06949145092523407
214,215,10,10,0,654,674,-16.575342465753465,-0.024002221693247696
215,216,9,9,0,1204,1222,-32.673972602739696,-0.02604180314265997
216,217,17,7,0,485,509,147.17808219178085,0.4067693938590846
217,218,5,5,0,464,474,24.339726027397262,0.054129144681525174
218,219,7,1,0,400,408,-17.610958904109566,-0.041378067306949505
219,220,9,24,0,906,939,191.18356164383556,0.2556557356028326
220,221,0,1,0,235,236,-37.46027397260275,-0.13698616412691736
221,222,5,14,0,309,328,-5.567123287671222,-0.016689664235495075
222,223,184,293,0,2008,2485,840.9232876712329,0.5114866486248684
223,224,462,0,0,1001,1463,131.35068493150675,0.09863759433147062
224,225,21,55,0,3013,3089,636.4109589041095,0.25948536352414836
225,226,364,113,0,1617,2094,328.0520547945205,0.18576541606743086
226,227,4,8,0,557,569,27.301369863013747,0.050399554926158295
227,228,14,14,0,1097,1125,188.06849315068496,0.20072811275513192
228,229,2355,1,0,2058,4414,222.5260273972599,0.053090160848375735
229,230,4623,3,0,2764,7390,1507.7643835616436,0.256325057661424
230,231,1838,0,0,2932,4770,235.12602739726026,0.0518484149323145
231,232,341,0,0,1667,2008,333.2328767123288,0.1989726643655221
232,233,1590,0,0,1876,3466,165.88767123287653,0.050267280233715524
233,234,3345,1,0,3091,6437,873.6931506849314,0.1570456518666586
234,235,5,15,0,1058,1078,-60.09863013698623,-0.0528061703490079
235,236,3417,18,0,1526,4961,-1334.3534246575346,-0.21195846120905007
236,237,3306,0,0,1523,4829,-1314.9835616438359,-0.21402784503739936
237,238,2262,0,0,1527,3789,-536.3808219178081,-0.12400776810213558
238,239,2698,0,0,1782,4480,-168.3315068493148,-0.03621331796178443
239,240,1,3,0,204,208,11.36986301369862,0.057823603176814765
240,241,2,8,0,991,1001,117.54246575342461,0.13304823514088476
241,242,0,22,0,660,682,-121.64657534246578,-0.15136824952016667
242,243,39,102,0,1976,2117,502.0164383561644,0.31084925585569384
243,244,160,267,0,2173,2600,322.98904109589057,0.1418478202016824
244,245,0,0,0,215,215,37.27671232876713,0.20974579537221175
245,246,1949,0,0,2386,4335,358.56712328767117,0.09017306073179099
246,247,14,42,0,897,953,-83.20000000000005,-0.08029337965643703
247,248,1,12,0,475,488,-57.799999999999955,-0.10589959692194936
248,249,3285,0,0,3238,6523,1649.635616438356,0.33850036373285475
249,250,1,15,0,570,586,87.64383561643837,0.17586586036283675
250,251,0,0,0,167,167,42.83287671232877,0.34496149687782707
251,252,0,2,0,289,291,1.767123287671211,0.006109690252912683
252,253,0,0,0,8,8,-8.50958904109589,-0.5154331231330899
253,254,2,11,0,994,1007,-2.515068493150693,-0.002491363003530796
254,255,327,802,0,3904,5033,1889.7808219178082,0.6012246409971455
255,256,279,291,0,3287,3857,1445.0027397260274,0.5990897102270726
256,257,4,4,0,462,470,60.30684931506852,0.14720004279848609
257,258,1,6,0,766,773,43.00547945205483,0.05891205788746777
258,259,3,1,0,702,706,20.764383561643854,0.03030254566972267
259,260,147,273,0,1171,1591,342.72876712328775,0.27456273772603873
260,261,656,0,0,925,1581,281.0219178082191,0.21617435067398388
261,262,1688,0,0,1317,3005,-315.72054794520545,-0.0950759160208669
262,263,2854,8,0,1865,4727,585.3561643835619,0.14133425944301126
