,p_id,ycount,gcount,hfcount,fcount,sum,difference,percentage
143,144,716,0,0,1613,2329,-392.2684931506851,-0.14414913270704743
144,145,83,133,0,1420,1636,-152.304109589041,-0.08516678386655446
145,146,91,18,0,553,662,-164.61369863013704,-0.1991422340362065
146,147,1,10,0,549,560,18.265753424657532,0.03371718428385752
147,148,806,0,0,2711,3517,-1897.6547945205475,-0.3504664408968254
148,149,0,9,0,368,377,-159.98630136986299,-0.2979336734693877
149,150,1,5,0,222,228,-100.61917808219181,-0.3061877845030264
150,151,989,0,0,1080,2069,-66.49589041095896,-0.031138383693242493
151,152,81,65,0,556,702,-147.4630136986301,-0.1735955672237739
152,153,2,2,0,139,143,-1.3671232876712338,-0.009469768854138997
153,154,0,0,0,14,14,-9.627397260273973,-0.4074675324675325
154,155,2,20,0,538,560,-113.56438356164381,-0.16860212079674272
155,156,1,0,0,213,214,-8.23835616438356,-0.0370699113625997
156,157,6,2,0,550,558,-110.64931506849314,-0.1654818341616917
157,158,734,0,0,1501,2235,-729.7506849315068,-0.24614234466341506
158,159,4,24,0,831,859,-71.39726027397262,-0.0767384678808581
159,160,4,6,0,471,481,-28.657534246575324,-0.0562290014782959
160,161,3323,2,0,2532,5857,159.42739726027412,0.02798163505342821
161,162,3628,0,0,1717,5345,164.18356164383567,0.031690673390453096
162,163,2167,0,0,1437,3604,-525.0602739726028,-0.1271621722943361
163,164,2169,0,0,2132,4301,-940.8328767123285,-0.17948547747337146
164,165,6,8,0,353,367,-396.3260273972603,-0.5192093721062114
165,166,491,271,0,1074,1836,-169.5643835616438,-0.08454696590718151
166,167,4,16,0,866,886,-38.660273972602795,-0.04181024648815861
167,168,13,24,0,1061,1098,-95.18630136986303,-0.07977488616872518
168,169,6,17,0,1028,1051,-73.15342465753429,-0.0650742354672984
169,170,3552,0,0,2397,5949,-187.0328767123292,-0.030481074738396927
170,171,3,4,0,432,439,-41.47123287671235,-0.08631366466710767
171,172,0,0,0,79,79,-5.457534246575349,-0.06461867843124541
172,173,1,23,0,542,566,-96.69315068493154,-0.14590938594279057
173,174,7,22,0,784,813,-31.824657534246626,-0.037670133382626265
174,175,1,0,0,164,165,-46.1917808219178,-0.21871959525199453
175,176,0,0,0,58,58,0.8082191780821901,0.014131736526946078
176,177,3,16,0,1003,1022,-153.21369863013706,-0.1303709264185121
177,178,1,6,0,84,91,-207.8301369863014,-0.6954791744978134
178,179,74,36,0,789,899,-197.99726027397264,-0.18049020489305803
179,180,3,6,0,236,245,-82.72602739726028,-0.2524243437552249
180,181,48,107,0,1969,2124,-582.9068493150685,-0.2153405646236264
181,182,4,43,0,504,551,-45.08219178082197,-0.07563083145654281
182,183,1,5,0,188,194,-38.22191780821919,-0.16459220632130347
183,184,0,0,0,42,42,-4.473972602739728,-0.09626834875906388
184,185,1,17,0,616,634,25.783561643835583,0.04239208284721997
185,186,4382,0,0,1490,5872,84.77534246575306,0.014648704255050148
186,187,0,0,0,107,107,-19.016438356164386,-0.15090442647186714
187,188,14,46,0,1607,1667,-304.7095890410958,-0.15454080597603911
188,189,12,16,0,786,814,-150.64657534246578,-0.1561676360992457
189,190,3,0,0,163,166,-17.087671232876716,-0.09333054005117694
190,191,4,12,0,452,468,-108.3397260273972,-0.18797893175638408
191,192,1,8,0,303,312,-23.736986301369882,-0.07070113591852728
192,193,56,18,0,312,386,-13.712328767123267,-0.03430549367695941
193,194,4,0,0,16,20,-3.5397260273972613,-0.15037243947858478
194,195,3,3,0,359,365,-65.0,-0.1511627906976744
195,196,7,38,0,424,469,-87.52602739726024,-0.15727211862237359
196,197,4,21,0,758,783,-151.56712328767128,-0.1621789591254614
197,198,1,7,0,1269,1277,-317.3479452054794,-0.19904560115613887
198,199,0,0,0,1,1,0.7616438356164383,3.1954022988505746
199,200,2,7,0,330,339,-56.64931506849314,-0.14318062210896598
200,201,0,0,0,74,74,-17.010958904109586,-0.18691110509046024
201,202,3,1,0,122,126,-27.315068493150676,-0.1781629735525375
202,203,5,7,0,371,383,9.969863013698614,0.02672669584887918
203,204,0,0,0,37,37,-5.010958904109586,-0.1192774227207512
204,205,5,16,0,717,738,-82.64931506849314,-0.10071209900613279
205,206,0,0,0,329,329,-76.34520547945203,-0.1883461416279714
206,207,0,0,0,2,2,-2.235616438356164,-0.5278137128072444
207,208,2,13,0,502,517,-132.23835616438362,-0.20368229157875198
208,209,168,0,0,486,654,-55.178082191780845,-0.07780567896465138
209,210,4,33,0,573,610,-149.12054794520543,-0.19643856084365827
210,211,520,0,0,1331,1851,-24.720547945205453,-0.01317922756259511
211,212,5,15,0,455,475,-57.11780821917807,-0.10734053124501217
212,213,9,34,0,954,997,-33.460273972602636,-0.0324711925512737
213,214,0,0,0,117,117,-7.663013698630138,-0.06146982550217574
214,215,15,11,0,627,653,-37.575342465753465,-0.05441164802031268
215,216,11,13,0,1058,1082,-172.6739726027397,-0.13762457528670874
216,217,1,4,0,162,167,-194.82191780821915,-0.5384469768674516
217,218,6,12,0,371,389,-60.66027397260274,-0.13490245299343187
218,219,10,3,0,403,416,-9.610958904109566,-0.022581558822772047
219,220,2,24,0,626,652,-95.81643835616444,-0.1281282858221013
220,221,0,2,0,215,217,-56.46027397260275,-0.2064660915912757
221,222,2,8,0,265,275,-58.56712328767122,-0.17557822458768643
222,223,57,113,0,1129,1299,-345.07671232876714,-0.20989088267054165
223,224,317,0,0,992,1309,-22.64931506849325,-0.01700846822973681
224,225,16,46,0,2082,2144,-308.5890410958905,-0.12582174833416185
225,226,243,74,0,1353,1670,-95.94794520547953,-0.05433226130247874
226,227,2,9,0,421,432,-109.69863013698625,-0.20250859801739826
