,p_id,ycount,gcount,hfcount,fcount,sum,difference,percentage
129,130,5,71,0,966,1042,-240.8027397260273,-0.1877161096315217
130,131,3,1,0,232,236,-116.83561643835617,-0.3311332841557635
131,132,1502,1,0,2810,4313,-1420.287671232877,-0.2477265667933004
132,133,9,1,0,392,402,-134.54520547945208,-0.25076210560715695
133,134,4,28,0,343,375,-165.6602739726028,-0.3064036363452096
134,135,8,2,0,305,315,-163.3808219178082,-0.3415287871759187
135,136,5,8,0,520,533,-101.14794520547946,-0.15950212560052537
136,137,1064,0,0,1646,2710,-860.7808219178082,-0.24106235158267061
137,138,1117,1,0,1685,2803,-2321.1589041095895,-0.4529833964063866
138,139,3,2,0,296,301,-46.26301369863012,-0.1332218286246262
139,140,932,0,0,1059,1991,-1973.194520547945,-0.49775421219118254
140,141,1489,0,0,1328,2817,-2074.0575342465754,-0.4240509378031812
141,142,1450,0,0,1140,2590,-2004.0657534246575,-0.4362292272222534
142,143,632,0,0,942,1574,-1538.0849315068494,-0.4942297415906704
143,144,783,0,0,1361,2144,-577.2684931506851,-0.2121321341880248
144,145,63,49,0,1392,1504,-284.304109589041,-0.15897973284553663
145,146,82,32,0,589,703,-123.61369863013704,-0.14954228176352444
146,147,1,2,0,387,390,-151.73424657534247,-0.2800898180880278
147,148,2122,0,0,3354,5476,61.34520547945249,0.01132947672703564
148,149,2,4,0,352,358,-178.98630136986299,-0.3333163265306122
149,150,0,3,0,261,264,-64.61917808219181,-0.19663848731929376
150,151,570,0,0,732,1302,-833.495890410959,-0.39030554643238363
151,152,71,39,0,480,590,-259.4630136986301,-0.3054435678946248
152,153,2,3,0,116,121,-23.367123287671234,-0.16185903518427147
153,154,0,0,0,21,21,-2.6273972602739732,-0.11120129870129873
154,155,2,1,0,447,450,-223.5643835616438,-0.3319124184973825
155,156,0,0,0,158,158,-64.23835616438356,-0.28905161680042407
156,157,3,1,0,435,439,-229.64931506849314,-0.34345255411645637
157,158,1194,0,0,1447,2641,-323.75068493150684,-0.10919996968952089
158,159,7,15,0,571,593,-337.3972602739726,-0.36263784802485316
159,160,1,1,0,396,398,-111.65753424657532,-0.21908345652466063
160,161,1389,0,0,1328,2717,-2980.572602739726,-0.523130253979825
161,162,1425,0,0,1024,2449,-2731.8164383561643,-0.5272945820143649
162,163,1298,0,0,1018,2316,-1813.0602739726028,-0.43909755578071097
163,164,1613,0,0,2057,3670,-1571.8328767123285,-0.299863218397413
164,165,3,12,0,479,494,-269.3260273972603,-0.35283223384323836
165,166,243,140,0,741,1124,-881.5643835616438,-0.4395592536381656
166,167,4,7,0,608,619,-305.6602739726028,-0.33056494647423273
167,168,16,14,0,704,734,-459.18630136986303,-0.3848404066009511
168,169,3,11,0,815,829,-295.1534246575343,-0.2625561762154047
169,170,1853,0,0,1694,3547,-2589.032876712329,-0.4219392119847191
170,171,1,4,0,424,429,-51.47123287671235,-0.10712656524416672
171,172,0,0,0,66,66,-18.45753424657535,-0.21854218704382528
172,173,5,19,0,462,486,-176.69315068493154,-0.2666289073643043
173,174,2,9,0,553,564,-280.8246575342466,-0.33240584898868536
174,175,1,2,0,123,126,-85.1917808219178,-0.40338587273788673
175,176,0,0,0,36,36,-21.19178082191781,-0.3705389221556886
176,177,0,5,0,892,897,-278.21369863013706,-0.23673456066282325
177,178,2,6,0,142,150,-148.8301369863014,-0.4980425953260661
178,179,52,44,0,719,815,-281.99726027397264,-0.2570628665048301
179,180,2,1,0,297,300,-27.72602739726028,-0.08460123725129579
180,181,60,100,0,1773,1933,-773.9068493150685,-0.28590080575210447
181,182,0,15,0,409,424,-172.08219178082197,-0.2886886978903342
182,183,0,2,0,196,198,-34.22191780821919,-0.14736730335885612
183,184,0,1,0,46,47,0.5260273972602718,0.011318752579142794
184,185,4,3,0,414,421,-187.21643835616442,-0.30781219735224036
185,186,1834,0,0,1068,2902,-2885.224657534247,-0.4985506573998373
186,187,0,1,0,104,105,-21.016438356164386,-0.1667753717714584
187,188,19,25,0,1595,1639,-332.7095890410958,-0.1687416802607847
188,189,15,14,0,692,721,-243.64657534246578,-0.25257600199945474
189,190,3,1,0,164,168,-15.087671232876716,-0.08240681161805859
190,191,3,7,0,409,419,-157.3397260273972,-0.27299823163659176
191,192,1,8,0,257,266,-69.73698630136988,-0.20771314793053927
192,193,53,9,0,203,265,-134.71232876712327,-0.3370232016176017
193,194,6,2,0,8,16,-7.539726027397261,-0.32029795158286783
194,195,6,3,0,355,364,-66.0,-0.15348837209302327
195,196,8,24,0,362,394,-162.52602739726024,-0.2920367051966209
196,197,3,7,0,726,736,-198.56712328767128,-0.2124696218599484
197,198,2,4,0,1306,1312,-282.3479452054794,-0.1770930530280769
198,199,0,0,0,1,1,0.7616438356164383,3.1954022988505746
199,200,1,4,0,215,220,-175.64931506849314,-0.4439520261474115
200,201,0,1,0,300,301,209.9890410958904,2.307294018483398
201,202,4,0,0,130,134,-19.315068493150676,-0.12598284488920652
202,203,2,0,0,275,277,-96.03013698630139,-0.2574326507829255
203,204,0,0,0,28,28,-14.010958904109586,-0.3335072388157036
204,205,2,13,0,648,663,-157.64931506849314,-0.19210314585510302
205,206,0,0,0,292,292,-113.34520547945203,-0.2796263627822725
206,207,1,0,0,2,3,-1.235616438356164,-0.2917205692108667
207,208,0,7,0,460,467,-182.23835616438362,-0.2806956096078862
208,209,117,0,0,383,500,-209.17808219178085,-0.2949584701564613
209,210,4,16,0,561,581,-178.12054794520543,-0.23464066204945155
210,211,428,0,0,725,1153,-722.7205479452055,-0.3853028899944204
211,212,3,10,0,409,422,-110.11780821917807,-0.20694253512714764
212,213,3,12,0,674,689,-341.46027397260264,-0.3313667519235984
213,214,0,0,0,90,90,-34.66301369863014,-0.2780537119247506
214,215,6,7,0,474,487,-203.57534246575347,-0.2947909227961597
215,216,13,6,0,1010,1029,-225.6739726027397,-0.1798666247412415
216,217,12,7,0,252,271,-90.82191780821915,-0.2510127588687388
